family,pi_conj,backbone_rig,dop_affinity,chain_len,mol_wt,homo_lumo_gap,ioniz_pot,electron_aff,sidechain_pol,crystallinity,charge_mob,disorder,dopant_conc,log_sigma,fp000,fp001,fp002,fp003,fp004,fp005,fp006,fp007,fp008,fp009,fp010,fp011,fp012,fp013,fp014,fp015,fp016,fp017,fp018,fp019,fp020,fp021,fp022,fp023,fp024,fp025,fp026,fp027,fp028,fp029,fp030,fp031,fp032,fp033,fp034,fp035,fp036,fp037,fp038,fp039,fp040,fp041,fp042,fp043,fp044,fp045,fp046,fp047,fp048,fp049,fp050,fp051,fp052,fp053,fp054,fp055,fp056,fp057,fp058,fp059,fp060,fp061,fp062,fp063
Polyfluorene,0.8942,0.921,0.3776,46,4446.3,1.096,5.0934,3.786,0.4658,0.8705,0.6992,0.271,0.2461,5.9118,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
PEDOT,1.0,0.903,0.5489,18,2814.8,0.7028,4.856,3.9656,0.4626,0.6695,0.8697,0.4691,0.3072,9.3873,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Polycarbazole,0.7469,0.8454,0.4163,17,1725.7,1.4736,5.0606,3.5407,0.2035,0.5116,0.5053,0.5661,0.213,3.9934,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
Polyfluorene,0.7819,0.9296,0.3863,47,7650.0,1.2555,5.175,3.5954,0.2475,0.5907,0.4728,0.4124,0.0671,3.6098,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Polythiophene,0.8827,0.7554,0.6835,31,4655.7,1.2621,4.6413,3.2881,0.2633,0.5073,0.5882,0.5116,0.24,7.4752,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Polyfluorene,0.7639,0.952,0.3518,37,6207.1,1.583,5.2128,3.5742,0.4279,0.7631,0.432,0.2311,0.1136,4.1843,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
PEDOT,0.9833,0.913,0.6284,21,3242.4,1.1762,4.8125,3.3842,0.7576,0.786,0.7547,0.3071,0.2952,9.5178,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Polycarbazole,0.8079,0.9854,0.4064,70,10055.7,1.4059,5.1025,3.4088,0.8491,0.7614,0.485,0.205,0.2583,4.5698,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Polyaniline,0.8838,0.6578,0.9823,59,8909.9,0.94,4.2175,3.0739,0.6744,0.3613,0.5921,0.5019,0.2339,7.775,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Polyaniline,0.8248,0.7103,0.9292,27,3629.4,1.1656,4.2848,2.935,0.6077,0.3563,0.4929,0.7103,0.2125,7.095,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
PEDOT,0.9759,0.7423,0.7233,46,7953.7,0.7057,4.4374,3.6153,0.1658,0.6179,0.8037,0.5577,0.1905,9.3662,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0
Polyfluorene,0.8405,0.9792,0.3815,60,5970.4,0.9141,5.1512,3.9802,0.224,0.661,0.6605,0.4139,0.3358,4.8839,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
PEDOT,0.9433,0.8544,0.6069,74,6796.4,0.8573,4.8255,3.7691,0.6051,0.7098,0.6235,0.3291,0.0504,8.7383,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Polythiophene,0.8864,0.8829,0.8149,9,1614.1,0.8766,4.4429,3.2847,0.3052,0.7468,0.5925,0.0682,0.0888,8.9825,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PEDOT,0.943,0.8409,0.6296,22,3810.7,0.8545,4.6333,3.5058,0.6989,0.7076,0.7059,0.2826,0.362,9.7332,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
Polyfluorene,0.8182,0.8584,0.4736,15,2947.5,1.2718,5.0728,3.7641,0.1605,0.5831,0.4637,0.4245,0.0826,4.8668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Polythiophene,0.9892,0.8344,0.7519,50,7286.1,0.7663,4.4146,3.4725,0.5399,0.5763,0.6847,0.3725,0.376,9.239,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Polycarbazole,0.7733,0.809,0.4295,48,5716.4,1.3028,5.3311,3.8596,0.8241,0.6113,0.4514,0.3999,0.3636,4.0593,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
Polyaniline,0.8488,0.6353,0.7518,31,4422.6,1.1535,4.4974,3.1675,0.7751,0.4328,0.5243,0.7028,0.1204,6.7091,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
PEDOT,0.9561,0.8065,0.7024,13,1292.3,0.837,4.638,3.5953,0.5259,0.6006,0.6954,0.3124,0.0676,9.262,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
PEDOT,0.8334,0.9433,0.7315,44,6113.4,1.4635,4.7853,3.0982,0.5673,0.6654,0.5967,0.23,0.091,8.7248,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
PEDOT,0.9931,0.9086,0.8224,12,1060.1,1.1032,4.2562,2.9492,0.4974,0.7279,0.8729,0.3019,0.2161,9.6452,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
Polyaniline,0.7819,0.7133,0.884,57,9892.3,1.2062,4.4364,3.0491,0.7411,0.4697,0.5095,0.5462,0.2704,6.4277,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
Polyfluorene,0.7329,0.8801,0.4142,47,5179.3,1.2684,5.1208,3.5554,0.8595,0.59,0.4744,0.3555,0.3871,4.7418,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Polythiophene,0.9378,0.8574,0.7434,63,8546.1,1.014,4.5026,3.2957,0.1985,0.6633,0.5961,0.4522,0.0536,7.1155,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Polyfluorene,0.6346,0.9296,0.4686,77,9656.6,1.6861,5.0002,3.1862,0.3006,0.5833,0.2843,0.2674,0.1864,3.9883,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
PEDOT,0.9512,0.942,0.6185,21,2821.6,0.811,4.8693,3.9119,0.7563,0.8793,0.754,0.1139,0.2064,9.6964,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
Polyfluorene,0.7675,0.9851,0.4773,48,8469.6,1.119,4.8953,3.532,0.6265,0.8167,0.4516,0.2699,0.2577,4.5693,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Polycarbazole,0.73,0.8668,0.3253,20,2455.6,1.2446,5.0122,3.5303,0.1703,0.762,0.4186,0.23,0.1366,3.7706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Polyfluorene,0.8051,0.9013,0.2646,33,3094.8,1.0893,5.4236,4.0,0.3195,0.5802,0.4836,0.3415,0.1433,4.5096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Polyaniline,0.8937,0.7237,0.8573,73,12356.6,0.6894,4.5057,3.5464,0.5217,0.5253,0.6036,0.5921,0.0788,6.5781,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Polyfluorene,0.7669,0.9641,0.4304,72,12378.3,1.3875,5.2225,3.572,0.8981,0.5091,0.4926,0.5844,0.2141,4.5178,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
PEDOT,0.9795,0.8513,0.7025,34,5258.0,0.8754,4.8398,3.8575,0.7311,0.7459,0.7289,0.2851,0.1374,9.189,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Polythiophene,0.9158,0.7749,0.7817,73,13436.1,0.839,4.5332,3.5691,0.1118,0.5066,0.7039,0.4984,0.3523,9.4956,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
PEDOT,0.9013,1.0,0.5706,8,1503.2,1.129,4.8362,3.4713,0.6763,0.822,0.6187,0.1089,0.3423,9.0503,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
Polypyrrole,0.9006,0.775,0.8816,74,11469.1,1.1476,4.3255,2.9381,0.2528,0.519,0.7056,0.5041,0.1199,8.2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
Polyaniline,0.9091,0.6705,0.976,51,7605.5,0.7775,4.2125,3.1714,0.8157,0.5879,0.7528,0.341,0.355,8.5144,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Polyaniline,0.6812,0.6826,0.9023,11,2046.0,1.3852,4.2148,2.5077,0.2368,0.5586,0.3171,0.4402,0.2367,7.4946,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
Polyfluorene,0.7988,0.9228,0.3619,26,3349.6,1.4329,5.1333,3.5129,0.8378,0.4718,0.5323,0.5079,0.294,4.7821,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
Polythiophene,0.954,0.7585,0.6875,20,1661.3,0.6975,4.7844,3.8456,0.2415,0.5832,0.7227,0.3952,0.2262,8.6522,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
Polyaniline,0.8958,0.5966,0.8971,66,12665.4,1.1412,4.2603,3.0208,0.5458,0.3566,0.6803,0.6738,0.3878,8.4296,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Polythiophene,0.9899,0.7027,0.7039,15,1739.0,0.6829,4.5089,3.5789,0.266,0.4816,0.7943,0.441,0.3205,9.0917,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Polythiophene,0.9826,0.7685,0.8233,69,7793.4,0.9134,4.4466,3.3677,0.5876,0.6798,0.7794,0.2425,0.3084,8.9868,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Polyaniline,0.8455,0.6808,0.9483,27,3106.6,0.9892,4.3629,3.0759,0.8559,0.4589,0.6003,0.4185,0.1654,7.1989,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
Polycarbazole,0.7773,0.91,0.2885,13,2144.2,1.46,5.3498,3.7769,0.6519,0.8355,0.4064,0.1153,0.2593,4.4115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
Polyaniline,0.7879,0.735,0.8587,33,6033.3,0.938,4.3658,3.2421,0.8931,0.4291,0.4254,0.5607,0.3392,7.7956,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDOT,0.9516,0.8014,0.7598,56,10102.0,1.1567,4.317,2.8677,0.4312,0.6159,0.7633,0.443,0.0793,9.0083,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
Polyaniline,0.8025,0.6571,1.0,27,4930.2,1.1877,4.2619,2.9985,0.811,0.4718,0.6063,0.6528,0.2798,7.0491,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
PEDOT,0.959,0.8758,0.6641,58,9436.6,0.5549,4.6863,4.0,0.1101,0.6028,0.8246,0.5153,0.3994,9.7085,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
Polyfluorene,0.7161,0.9122,0.4944,29,3595.6,1.2185,5.0772,3.7416,0.6485,0.5793,0.3774,0.3309,0.3559,4.9295,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Polyaniline,0.7701,0.6054,0.9835,12,2283.5,1.4265,4.3,2.6791,0.5558,0.2818,0.5402,0.7156,0.3018,6.6083,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Polythiophene,1.0,0.7576,0.764,65,5693.7,0.6368,4.662,3.8423,0.7322,0.5715,0.7463,0.5723,0.0686,8.4545,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
PEDOT,0.9325,0.7655,0.6616,71,5701.6,0.8048,4.5336,3.5999,0.1682,0.6496,0.7605,0.4639,0.0708,9.076,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
Polythiophene,0.876,0.8152,0.8007,70,8718.5,0.9704,4.5942,3.287,0.7829,0.5936,0.6018,0.4042,0.174,7.9496,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Polycarbazole,0.6678,0.7689,0.4633,12,1655.0,1.8153,5.0164,2.9237,0.8213,0.4589,0.3791,0.5834,0.2339,3.4244,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
Polypyrrole,0.7582,0.7504,0.8687,60,11547.7,1.4262,4.3645,2.7921,0.2218,0.5406,0.5124,0.4616,0.2371,7.3646,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Polyfluorene,0.7116,0.8902,0.5532,26,3014.7,1.5069,4.8235,3.021,0.3811,0.6238,0.4321,0.454,0.0533,4.4679,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Polyaniline,0.8228,0.7487,0.9303,65,11643.0,1.1907,4.3266,2.8378,0.6506,0.4378,0.5207,0.5404,0.179,6.5546,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Polyaniline,0.7835,0.7398,0.9373,58,4937.9,1.4938,4.2439,2.5426,0.1443,0.535,0.5657,0.511,0.3221,7.5733,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PEDOT,0.9857,1.0,0.6727,43,5794.2,1.0675,4.5477,3.1143,0.5247,0.4765,0.8449,0.53,0.1579,9.3682,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Polycarbazole,0.7872,0.9243,0.3979,64,5932.3,1.4304,5.051,3.4718,0.8254,0.617,0.5597,0.4204,0.34,4.1515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
Polythiophene,1.0,0.9229,0.8203,77,10584.2,0.6989,4.4496,3.5491,0.1509,0.7662,0.8087,0.1119,0.2224,9.3805,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Polyaniline,0.8946,0.7126,0.9065,11,1557.3,0.8221,4.447,3.5769,0.1899,0.5686,0.6624,0.4615,0.254,8.4807,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Polyaniline,0.8856,0.6129,0.833,63,7032.7,0.8031,4.5081,3.4184,0.5939,0.339,0.6888,0.6909,0.2068,7.348,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Polyaniline,0.7466,0.5513,0.9461,41,4943.3,1.2063,4.3357,2.8229,0.2715,0.4281,0.3141,0.5123,0.3736,7.2996,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0
Polycarbazole,0.7379,0.9239,0.3979,17,3235.8,1.559,5.3187,3.648,0.6895,0.4921,0.345,0.412,0.1734,3.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
PEDOT,1.0,0.971,0.6773,61,7163.7,0.7456,4.5735,3.6223,0.7807,0.6948,0.7606,0.335,0.2958,9.7883,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Polypyrrole,0.8531,0.7541,0.8192,43,7968.6,1.3692,4.2897,2.6804,0.526,0.5058,0.5059,0.3538,0.0665,7.4846,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
